text,category,sentiment,offensive
ഇയ്യ് സന്തോഷം എപ്പോയും ഇണ്ടാ വട്ടെ,People_and_Blogs,positive,0
കൊതിപ്പിച്ചു,People_and_Blogs,neutral,0
മക്കൾ സ്വാലിഹത്തായ മക്കൾ ആക്കാനും നമസ്കരിക്കുന്ന മക്കൾ ആക്കാനും മാതാപിതാക്കൾ പറയുന്നത് അനുസരിക്കുന്ന മക്കൾ ആക്കാനും ദുആ ചെയ്യണം,Education,neutral,0
ഞാൻ കാണാറുണ്ട് എല്ലാ വീഡിയോ യും ഒന്നിനൊന്ന് മെച്ചം,People_and_Blogs,positive,0
തലയിൽ കൊണ്ട് മരണം വരിച്ച ക്രിക്കറ്റർമാർക്ക് പ്രണാമം,Sports,negative,0
സൂര്യമ്മ വലിയ ഉപകാരമായി ,Entertainment,positive,0
കൊച്ചു കുട്ടികൾ ആണ് ഇഷ്ടമുള്ള ഡ്രസ്സ് ഇട്ടോളൂ ഒരു കുഴപ്പവുമില്ല നല്ല ഭംഗിയുണ്ട് കൊച്ചു കൊച്ചു ആഗ്രഹങ്ങൾ എല്ലാം നടക്കട്ടെ ,Travel_and_Events,positive,0
നിലവിലെ ചീഫ് ഇലക്ഷൻ കമ്മീഷണർസുശീൽ ചന്ദ്ര ഞാൻ പറഞ്ഞത് മിസ്റ്റേക്ക് ഉണ്ട് തിരുത്തി പഠിക്കണം,Education,neutral,0
ആരൊക്കെ രക്ഷപ്പെടാൻ ശ്രമിച്ചാലും  അള്ളാഹുവിന്റെ  കോടതിയില്നിന്ന്   രക്ഷപ്പെടാൻ കഴിയില്ല അല്ലാഹുവേ ആ പൊന്നുമോൾക്ക് സ്വർഗ്ഗം കൊടുക്കണേ നാഥാ,People_and_Blogs,neutral,0
അവൻ അടിച്ചു അവൾ മരിച്ചു അമ്മായിയമ്മയും അമ്മയിയച്ചനും കൂടി കെട്ടിതൂക്കി ഇതാണ് സംഭവിച്ചത് അവൻ്റെ അമ്മയെയും അച്ഛനെയും ശരിക്കും കൈകാര്യം ചെയ്താൽ സത്യം പുറത്ത് വരും അവൻ്റെ അമ്മയും അച്ഛനും അറിയാതെ ആ വീട്ടിൽ ഒന്നും നടക്കില്ല ,People_and_Blogs,negative,0
മൗഗ്ലിയുടെ നന്ദി പോലും പല മനുഷ്യർക്കും ഇല്ല,Entertainment,negative,0
കടുവാക്കുന്നേൽ കുറുവചൻ ,Film_and_Animation,neutral,0
നന്ദി  തിരുമേനിമനസ്സിന് നല്ല സമാധാനം കിട്ടി,People_and_Blogs,positive,0
നല്ല സന്നേശം നല്ല അഭിനേതാക്കൾ പക്ഷെ പോലീസ്കാർ മാസ്ക് വെച്ചില്ല മറ്റുള്ളവരെ മാസ്ക് എവിടെ എന്ന് ചോദിക്കുന്നവർ നിയമം തെറ്റിച്ചു,Film_and_Animation,negative,0
ഈ പരമാനറിയെ പൂഞ്ഞാറിൽ നിന്നും കെട്ടുകെട്ടിച്ച എല്ലാ നല്ലവവരായ വോട്ടർ മാർക്കും അഭിനന്ദനങ്ങൾ,News_and_Politics,negative,1
ദുഃഖത്തോടെ  കേൾക്കാൻ  അല്ലാതെ   ,Entertainment,negative,0
കേട്ടതിൽ വച്ച് കറക്റ്റ് കാര്യങ്ങൾ താങ്കൾ പറഞ്ഞു തന്നു ആശംസകൾ,Education,positive,0
പട്ടിയെ പോലെ പണിയെടുക്കുക രാജാവിനെ പോലെ ജീവിക്കുക ,People_and_Blogs,positive,0
വേഗം സുഖം ആകട്ടെ പ്രാർഥിക്കുന്നുആർക്കും ഇതുപോലെ ഒരു അവസ്ഥ വരാതെ ഇരിക്കട്ടെ,News_and_Politics,positive,0
അനിയത്തികുട്ടി ഇ ലോകം മുഴുവൻ അറിയപ്പെടുന്ന ഒരു പാട്ട് കാരിയാവട്ടെ ഗോഡ് ബ്ലസ്  യൂ ,Autos_and_Vehicles,positive,0
ആഹാ സംഗതി കൊള്ളാല്ലോ സർവ്വം മാടൻ മയം,Entertainment,positive,0
ജനങ്ങൾ എന്തുമാത്രം ദുരിതം അനുഭവിക്കുന്നു എന്ന് ടീച്ചർ വ്യക്തമായി മനസിലാക്കി സന്തോഷം ,People_and_Blogs,positive,0
ഏഷ്യാനെറ്റ് ഈ സീസനിലും ചതി കാണിക്കും വോട്ടിങ്ങി ൽ മണിക്കുട്ടൻ ആണ് മുന്നിൽ എങ്കിലും 1സ്റ്റ് കൊടുക്കില്ല അതാണ് ഏഷ്യാനെറ്റ്,Entertainment,negative,0
എനിക്ക്  അരൊരൂറ്റ് ബിസ്കെട്ട് ഇഷ്ടം,News_and_Politics,positive,0
സുലു പൊളി പപ്പയ്ക്ക് നാണം ചിരിച്ചു ഒരു വഴിയായി ആൽബം കാണാൻ കട്ട വെയ്റ്റിംഗ് ,People_and_Blogs,positive,0
യെസ് ശരിയാണ്  മിസ്സേ,Education,neutral,0
ഗണേഷ് കുമാർ അയ്യോ ,Film_and_Animation,neutral,0
വളരെ വളരെ മനോഹരമായിരിക്കുന്നു ഈ പാട്ടും എനിക്ക് വളരെ ഇഷ്ടമാണ്,Travel_and_Events,positive,0
ഓരോ കാഴ്ചകൾ ബിനീഷ് ഏട്ടൻ എത്തിക്കുമ്പോൾ അതി മനോഹരം ആണ് ,People_and_Blogs,positive,0
ആനയെ അടുത്തത് ഉണ്ടാക്കാം  ഹ ഹ ഹ,Travel_and_Events,neutral,0
കൊതി വരുന്ന ക്രിസ്പ്പി ചിക്കൻ കണ്ടിട്ട് വായിൽ വെള്ളം വന്നു പോയി സംഭവം പൊളിച്ചു സുജിത്ത് ചേട്ടാ                        ,Travel_and_Events,positive,0
അവരുടെ ഫോൺ കിട്ടാതെ എങ്ങനെ ഹാക്ക് ചെയ്യാൻ പറ്റും,People_and_Blogs,neutral,0
പോളൊ ഓടിക്കുംബോഴുള്ള ആവേശം  ,Autos_and_Vehicles,positive,0
ക്രഷ്  ഓൺലൈനിൽ ഉണ്ടോന്ന് ഇടയ്ക്കിടെ പോയി നോക്കുന്നവര് ഇവിടെ കമ്മ് ,Education,neutral,0
മോളെ കണ്ടപ്പോ ഭയങ്കര സന്തോഷായി ട്ടോ അള്ളാഹു ആയുസ്സും ആരോഗ്യം നൽകട്ടെ ആമീൻ ,People_and_Blogs,positive,0
അഫ്സൽ ഖസിമിയുടെ പ്രസംഗം,People_and_Blogs,neutral,0
ശ്രീവിദ്യയുടെ സംസാര രീതി വളരെ ഇഷ്ടപ്പെട്ടു വീണ്ടും വീണ്ടും കാണാൻ തോന്നും നിഷ്ക്കളങ്കമായ സംസാരം,Entertainment,positive,0
ഞാൻ മുൻ വീഡിയോ യും കണ്ടു ദൈവ സൃഷ്ടികൾ ഭയങ്കരം ഭയാനകം ഒരുപാട് പേർക്ക് പ്രോചോധനവും ചിന്ദിക്കാനും ഉപകർക്കുന്ന വീഡിയോ ,Autos_and_Vehicles,positive,0
പ്രാർത്ഥന ഇബാദതല്ലേ മാഷേ നബി പഠിപ്പിക്കാത്ത പ്രാർത്ഥന നമുക്ക് പറ്റില്ലെന്ന് നിങ്ങൾ പറയുമോ ഓരോരോ മൊയന്തുകൾ,People_and_Blogs,negative,1
കോട്ടയത്തെ നാടന് വിഭവങ്ങൾക്ക് തന്നെ ഒരു പ്രത്യേക ഫീലാണ്  ഇങ്ങനെ ഒരു സംഭവം ആദ്യമായാ കാണുന്നത് ,People_and_Blogs,positive,0
അവൻ മണ്ണിൽ അലിഞ്ഞു ചേർന്ന എങ്കിലും അവൻ ഇന്നും മരിക്കാതെ ഞങ്ങളിൽ ഉണ്ട് അവന്റെ ശരീരത്തിനെ മരണം ഉള്ളൂ ഓർമ്മകൾക്ക് മരണമില്ല ,Autos_and_Vehicles,neutral,0
അനു നിങ്ങളെ ബഹുമാനിക്കുന്നു മണിയോടുള്ള നിങ്ങളുടെ പെരുമാറ്റം പലരും കണ്ടു പഠിക്കേണ്ട ഒന്നാണ്,Entertainment,positive,0
സത്യത്തിൽ ക്ലീറ്റോടെ സ്നേഹം കണ്ടിട്ടെന്റെ കണ്ണ് നിറഞ്ഞു  ,Entertainment,positive,0
ഹായ് സാർ,Entertainment,neutral,0
വിജയ രാഘവൻ മാസ് എൻട്രി ,Film_and_Animation,positive,0
ആസിഫ് ആയി നിഏവിട ദനനപപ,Entertainment,neutral,0
അച്ഛന്റെ മീൻപിടുത്തം മക്കൾക്കും ഹരമായല്ലോ ,People_and_Blogs,positive,0
എത്ര പിടിച്ചു നിന്നിട്ടും അവസാനം കരഞ്ഞു പോയി നല്ല മെസ്സേജ് ,Entertainment,positive,0
ടിക്ടോക് പോയതി പിന്നെ ചേച്ചിയെ മക്കളെ കണ്ടിട്ടേ ഇല്ലാ ഒത്തിരി ഇഷ്ട്ടം മനോജേട്ടൻ ഫാമിലി ,People_and_Blogs,positive,0
എന്നാ വിലയാ ,Autos_and_Vehicles,neutral,0
നമ്മുടെ മുന്നിൽ നമ്മൾക്ക് പ്രേയോജനം ആകുന്ന വീഡിയോസ് ഇടുന്ന ഹംസ ഇക്കാ നിങ്ങൾ പോളിയാണ് ,Science_and_Technology,positive,0
ഇംഗ്ലീഷ് ഒക്കെ എന്തൊരു ഫ്ലൂവന്റ് ആണ് വേറെ ലെവൽ ആണ് കണ്മണി നല്ല രസമുള്ള സംസാരം ,Film_and_Animation,positive,0
എല്ലാം സൂപ്പർ,Entertainment,positive,0
അൽഹംദുലില്ലാ ,Education,positive,0
തുള്ളി കളിക്കുന്ന തുപ്രു ,Pets_and_Animals,neutral,0
ആനയെ ഉപദ്രവിച്ചാൽ അത് കണക്ക് തീർത്തിരിക്കും സ്വാഭാവികം,Autos_and_Vehicles,neutral,0
ഫാൻ കറങ്ങുമ്പോൾ ഈ മത്താപ്പൂ കറങ്ങി കത്തും എന്ന് കരുതി കാണാൻ വന്നവർ ഉണ്ടോ,Education,neutral,0
ഓമല്ലൂരിൽ വല ഇടുന്നൂ കുവൈറ്റിൽ കോലാ പിടിയ്ക്കുന്നുഇതെങ്ങനെ സാധിയ്ക്കുന്നു,Travel_and_Events,neutral,0
എന്താ ഇപ്പൊ വിഡിയോ ഒന്നും ഇല്ലല്ലോ,People_and_Blogs,neutral,0
കൊതിപ്പിക്കല്ലേ,Entertainment,positive,0
റോഡ് വളരെ മോശമാണെലോ,People_and_Blogs,negative,0
റിസേർവ് ബാങ്കിനെ അടുപ്പിക്കാത്തത് എന്തുകൊണ്ടെന്നു ഇപ്പോൾ മനസ്സിലായി ,People_and_Blogs,neutral,0
ബിജെപി മാത്രമല്ല തുടക്കത്തെ കുറിച്ച് മറക്കുന്നത് ഇവിടുത്തെ മാമാ മാധ്യമങ്ങളും ഉണ്ട്,People_and_Blogs,negative,1
15 ആം വയസ്സിൽ ബാലരമ വായിച്ചുകൊണ്ടിരുന്ന കാലം ഓർമ വരുന്നു,Education,neutral,0
കേരള രാഷ്ട്രീയം കേന്ദ്ര ഗവൺമെന്റിനെ സപ്പോർട്ട് ചെയ്യുന്നില്ല എന്നത് വലിയ ന്യൂനത തന്നെയാണ് മാധ്യമങ്ങൾ പേസറ്റീവ് ആയി കാണുന്നില്ല അതിന് ഒരു തിരുത്താണ് ദുരദർശൻ അഭിനന്ദനങ്ങൾ,Entertainment,positive,0
റോഡിലേയ്ക്ക് കയറിയപ്പോൾ പാളിപ്പോയി പിന്നെ ലോറി കണ്ടപ്പോൾ ബ്രേക്ക് പിടിക്കാൻ മറന്നു പോയി പാവം കളിയാക്കാതെടേ നിർത്തിയിട്ട ലോറിയായത് ഭാഗ്യം,People_and_Blogs,negative,0
മനസ്സിനെ വല്ലാതെ സ്വദിനിച്ച വല്ലാത്ത വരികൾ,Film_and_Animation,positive,0
അടികൊടുക്ക് അമ്മമാരെ പിന്നീട് വരില്ല ഇവര്,News_and_Politics,negative,0
ജോമോൻ ആ പയ്യൻ എവിടെ,People_and_Blogs,neutral,0
യാഥാർഥ്യം കേട്ടിരിക്കാൻ ഇവിടെയും ആളുകൾ ഒത്തുകൂടുന്നു പൊളി ബ്രോ,Education,positive,0
കേരളത്തിലെ ഏറ്റവും അപടകരമായ ബീച്ചിൽ ഞാൻ പോയിട്ടുണ്ട്കൊല്ലം ബീച്ച് ,Education,negative,0
ബ്രോ കണ്ടിട്ട് കുറേ ആയല്ലോ സുഖമെന്ന് കരുതുന്നു അനബസ് ഒരു നല്ല മീനാണ്,Entertainment,positive,0
കോൺഗ്രസല്ലേ അഴിമതി അവരുടെ കൂടപ്പിറപ്പ് അഴിമതി കാണിക്കാൻ വേണ്ടി മാത്രം നിലകൊള്ളുന്ന ഒരു പാർട്ടി അത് ജനനമായാലും മരണമായാലും കോൺഗ്രസുകാർ കാക്കും,News_and_Politics,neutral,0
പുതിയ മഹീന്ദ്ര എക്സ് യൂ വി 700 പെട്രോൾ ആണിത് പവർ എന്നൊക്കെ പറഞ്ഞാ ഇതാണ്വീഡിയോ കാണൂ,Autos_and_Vehicles,neutral,0
നിങ്ങൾ കഷ്ടപ്പെട്ടതിനുള്ള ഫലമാണ് ഇന്ന് നിങ്ങൾക്കുള്ള സന്തോഷം അതു വേണ്ടുവോളം ആസ്വദിക്കുക മറ്റുള്ളവരുടെ അസൂയക്കും വേദനിപ്പിക്കുന്ന വാക്കുകളും ചെവികൊടുക്കണ്ട,People_and_Blogs,positive,0
ഏകദേശം 3500 ഏക്കർ ഭൂസ്വത്തുണ്ടായിരുന്ന ഒരു ഈഴവ കുടുംബത്തിൽ ജനിച്ച കെ ആർ ഗൗരിഅമ്മ രാഷ്ടട്രീയത്തിൽ വന്നു  ആളുകളെ സേവിക്കാൻ എടുത്ത ആ  തീരുമാനത്തിന് വലിയ നന്ദി  ,People_and_Blogs,positive,0
ഞാനൊരു സ്വ മൂത്ര പാനിയാണ് എനിക്ക് പല വിധ രോഗങ്ങളും മാറി  ആരോഗ്യം വർദ്ധിച്ചു എന്നെപ്പോലെ ആയിരങ്ങൾ വേറെയും പലരും അനുഭവസ്ഥരാണ്ഞങ്ങൾക്കൊരു സംഘടനയും ഉണ്ട് ,News_and_Politics,positive,0
കണ്ണാടി പ്രതിഷ്ഠിച്ചത് മുഖം നോക്കാനാണ് എന്നു കരുതുന്ന ഒരു തലമുറയാണ് ഇന്നുള്ളത്  പിന്നെ പറഞ്ഞിട്ടെന്തു കാര്യം ഗുരുവിൻ്റെ പ്രതിമ വച്ചിട്ട് പുഷ്പാർച്ചനയും ദീപാരാധനയും നടത്തുന്നു വെറുതെയാണ് നന്നാവില്ല ,Education,negative,0
ബീവറേജിൽ കുഴപ്പം ഇല്ല ബാക്കി ഉള്ള യിടുത്തു വാക്സിൻ എടുത്തപേപ്പർ വേണം ഇത് എന്തു നിയമം ഇനി എല്ലാരും വിട്ടിൽ ഇരുന്നാൽ മതി ആരോഗ്യ മന്ത്രി വിട്ടിൽ തരും ,People_and_Blogs,negative,0
അഞ്ചു വർഷം കഴിഞ്ഞിട്ട് ഇന്നാണൊ ഇവളെ ചോദ്യം ചെയ്യുന്നത് ഇവരെപ്പോലുള്ളവർ അനുഭവീക്കുന്ന ഇളവുകളും പ്രത്യേക പരിഗണനയുമൊക്കെയാണ് അത് കാണിക്കുന്നത്,Entertainment,neutral,0
എല്ലാ വ്ലോഗന്മാരും ശവർമ്മയും മന്തിയും അൽ ഫാമും  ബിരിയാണിയും കാണിച്ചു യൂട്യൂബ് തന്നെ മടുത്തു എന്നിരിക്കെ ഇതു വളരെ നന്നായിട്ടുണ്ട് ഇതു പോലുള്ള സാധാരണ കടകളെയും അവിടുത്തെ നാടൻ വിഭവങ്ങളെയും പരിചയപെടുത്തുക,People_and_Blogs,positive,0
മരിച്ച പെൺകുട്ടിയുടെ ഫോട്ടോ നൽകുന്നതിന് പകരം ആ പ്രതിയുടെ ഫോട്ടോ ആണ് ചേർക്കേണ്ടത് അവൻ്റ മുഖം എല്ലാവരും കാണട്ടെ,Entertainment,negative,0
ഈ  സാധനങ്ങൾ ഉണ്ടാക്കുന്ന  കമ്പനിയോട്  ഇതൊന്നും  ഉണ്ടാക്കരുത്  എന്നു  ഓർഡർ  കൊടുക്കാതെ   ഉപയോഗിക്കുന്നവരുടെ  തലയിൽ  എന്തിനാണ്  ഈ  നിയമങ്ങൾ  അടിച്ചേൽപ്പിക്കുന്നത്,People_and_Blogs,negative,0
ഉമ്മൻചാണ്ടി യെപ്പറ്റി പറഞ്ഞതെറി കളും  ആന്റണിയെ മുക്കാലിയിൽകെട്ടി അടിച്ചതും അങ്ങിനെ എത്ര എത്ര വീരശൂര പരാക്രമങ്ങൾ കണ്ടുമടുത്തു ,News_and_Politics,negative,0
ശരവേഗത്തിൽ ചോദ്യം  ചെയ്തെന്ന് വരുത്തുന്നത് കുറ്റവാളിയെ പ്രതി ചേർക്കാതിരിക്കാനാണെന്ന് സംശയിക്കണം,Entertainment,negative,0
എനിക്കുവേണ്ടി പറഞ്ഞ സന്ദേശമാണ് ഇത് ഞാൻ ചോദിക്കാൻ ആഗ്രഹിച്ച ചോദ്യങ്ങള്ക്ക് ഉള്ള ഉത്തരങ്ങൾ നന്ദി അച്ഛാ പിന്നെ അച്ഛൻ പറയുന്നത് വളരെ നന്നായി മനസ്സിലായി വളരെ ലളിതവും സരളമായ അവതരണം,Entertainment,positive,0
ഇവിടത്തെ അന്വേഷണ ഏജൻസി ആണേലും റൗഡിസം കാണിച്ചാൽ അവർക്കെതിരെ ക്രിമിനൽ കേസ് ചാർജ് ചെയ്യണം,News_and_Politics,negative,0
ഇതുപോലുള്ള നിരവധി മനുഷ്യർ നമ്മുടെ നാട്ടിൽ ഉണ്ട് അവരെ ഇങ്ങനെ  പ്രോത്സാഹിപ്പിച്ചാൽ കുത്തകകളുടെ ചൂഷണത്തിൽ നിന്ന് നാടിനെ രക്ഷിക്കാം ഇദ്ദേഹത്തെ കണ്ടെത്തി വീഡിയോ ചെയ്തതിന് ഒരായിരം നന്ദി സഹോദരാ ,News_and_Politics,positive,0
കേസുകൾ തെളിയിക്കുന്ന കാര്യത്തിൽ നമ്മുടെ കേരളപോലീസ് കഴിഞ്ഞേ ഉള്ളൂ ബാക്കി പക്ഷേ എങ്കിൽ അവർക്ക് ശിക്ഷ നടപ്പാക്കുന്നതിന് കാര്യത്തിൽ നമ്മൾ വൻ പരാജയമാണ് ഇത് അനുകൂലിക്കുന്നവർക്ക് ലൈക് അടിക്കാം ,Education,negative,0
എല്ലാ തട്ടിപ്പും പുറത്ത് കൊണ്ട് വരണം കുറെ അന്ധവിശ്വാസങ്ങൾ മാറട്ടെ,People_and_Blogs,negative,0
നമ്മടെ ചെക്കൻ ,Pets_and_Animals,positive,0
നദീം ശഹബാസിന് പകരം കുൽദീപിനെ ഇറക്കമായിരുന്നു,Sports,neutral,0
ഇത് ഞങ്ങൾ ചെയ്തു നോക്കി സൂപ്പറാണ്,People_and_Blogs,positive,0
വളരെ നല്ല ക്ലാസ് അല്ഹമ്ദുലില്ല ഹ്  നമ്മുടെ എല്ലാവരുടെയും പ്രയാസങ്ങൾ അല്ലാഹ് മാറ്റിതരട്ടെ ,Education,positive,0
ഉള്ക്കാഴ്ച്ചയുടെ ബ്ലോഗ് കിട്ടാന് ഇവിടെ ക്ലിക്ക് ചെയ്യുക  ,Education,neutral,0
ഇല്ലാത്തത് എങ്ങനെ ഉണ്ടാക്കും ഉള്ളത് ഇല്ലാതാക്കാനാവും,News_and_Politics,neutral,0
ആഘോഷങ്ങൾ കഴിഞ്ഞു ഒരുമാസത്തിനുള്ളിൽ വീണ്ടും കോവിഡ് കൂടുംഎന്നാ ലും സാരമില്ല,People_and_Blogs,neutral,0
എന്നെയും ആരും സ്നേഹച്ചിട്ടില്ല പക്ഷേ ഞാൻ എല്ലാവരെയും സ്നേഹിക്കുന്നു സൻമനസ്സോടെ കളങ്കമില്ലാതെ,People_and_Blogs,neutral,0
മറക്കാനാവാത്ത ഓർമ്മകൾ സമ്മാനിച്ച് അവൻ യാത്രയായി മറക്കില്ല ഓർമ്മകൾ മരിക്കുവോളം ,Pets_and_Animals,positive,0
ഞങ്ങടെ നാരായണന്റെ (വള്ളംകുളം ) യും കുഞ്ഞുമോൻ ചേട്ടന്റെയും ഒരു എപ്പിസോഡ് പ്രതീക്ഷിക്കുന്നു,People_and_Blogs,positive,0
ആമീൻ,People_and_Blogs,neutral,0
എവിടെ പോയി ഒളിച്ചാലും അവനെ പോലീസ് പൊക്കും,People_and_Blogs,neutral,0
നിങ്ങൾ രണ്ടാളും ഒരുമിച്ചപ്പോൾ ബാല്യരുന്നാലും വെള്ളിയാഴ്ച യും ഒപ്പം വന്ന പോലെ എന്തൊരു സന്തോഷം ,People_and_Blogs,positive,0
സുധാകരൻ പിണറായി യെ അനുകരിക്കുകയാണ്പക്ഷേ ആന പിണ്ഡം ഇടുന്നത് കണ്ട് അണ്ണാൻ മുക്കിട്ടു എന്ത് കാര്യം ,News_and_Politics,negative,0
മമ്മൂക്കയുടെ ബോഡി എന്നാ പൊളിയാ ഇക്ക മരണമാസ്സ്,Film_and_Animation,positive,0
നമ്മുടെ മുത്ത് നബിയെ ആര് എന്ത് പറഞ്ഞാലും നമ്മുക്ക് ഒരു ചുക്കും ഇല്ല,People_and_Blogs,neutral,0
ദിലീപിനെ മാത്രം എന്തിനു കുറ്റം പറയുന്നു വിളിക്കുമ്പോൾ കൂടെ ചെല്ലും എന്ന് ഉറപ്പുള്ളവളുമാരെ അല്ലേ വിളിക്കുന്നത് കൂടെ പോയി കിട്ടിയത് വാങ്ങി കീശയിൽ ഇട്ടപ്പോൾ ഓർത്തില്ലേ ഇപ്പോൾ കുറ്റം പറയുന്നു,Film_and_Animation,negative,0
സത്യം പറയട്ടെ സുഹൃത്തുക്കളെ കണ്ണ് നിറഞ്ഞു ആ പഴയ കാലം ഓർത്തിട്ട് ,Film_and_Animation,negative,0
സത്യസന്ധനായ കള്ളൻ ,Entertainment,positive,0
മാഷാഅല്ലാഹ് അടിപൊളി ഡ്രെസ്സും എല്ലാം പൊളി ,People_and_Blogs,positive,0
എത്ര സിം ഇടാമെന്ന് പറഞ്ഞില്ല,Science_and_Technology,neutral,0
വിമാനത്തിലെ ശുഭയാത്രയ്ക്ക് എല്ലാവിധ ആശംസകളും നേരുന്നു ഇത്താ ഒരു നല്ല വ്ലോഗ് വീണ്ടും ഞങ്ങൾക്ക് സമ്മാനിച്ചു ,People_and_Blogs,positive,0
ചിരിച്ച് ചിരിച്ച് ചിരിച്ച് ചിരിച്ച് ചത്തു,Education,positive,0
ശബ്ദമില്ലാത്തവരുടെ ശബ്ദം പബ്ലിക് കേരള,People_and_Blogs,positive,0
ആക്ഷേപ ഹാസ്യത്തിന് ഇന്ന് താങ്കളെ പോലെ ഒരാൾ ഇല്ല എന്നു തോന്നുന്നു അഭിനന്ദനങ്ങൾ,People_and_Blogs,positive,0
ഒന്ന് ഫോളോ ചെയ്തേക്കണേ  ,People_and_Blogs,neutral,0
താറാവ് കൂട്ടത്തോടെ വരുന്നപോലെ ഉണ്ട് ,People_and_Blogs,neutral,0
മാന്യന്മാർക്ക് ചേർന്ന സംഘടനയല്ല അമ്മയെന്ന് മാറി  നില്ക്കുന്നവർക്ക് മനസ്സിലായിക്കാണും ,Entertainment,negative,0
കോടതിക്കു നമസ്കാരം,People_and_Blogs,neutral,0
ചെറുപ്പത്തിൽ വല്ലിമ്മ ഉണ്ടാക്കുന്നത് ഓർമ വന്നു ,People_and_Blogs,neutral,0
പറിച്,Entertainment,negative,1
വാവ ചേട്ടന്റെ ഓരോ വിഡിയോയും ഒത്തിരി ഇഷ്ടമാണ് മനുഷ്യനെയും പാമ്പിനെയും രക്ഷിക്കുന്നത് ഒരുമിച്ച് കാണാം ,People_and_Blogs,positive,0
ഒറ്റക്കല്ല ഒപ്പമുണ്ട് നിങ്ങൾ മുന്നോട്ടു പൊയ്ക്കോ ,News_and_Politics,positive,0
മാഷാ അല്ലാഹ്ഇക്കാ വളരെ ഉഷാറാകുന്നുണ്ട്ആരെന്ത് പറഞ്ഞാലും കട്ട സപ്പോർട്ട് ട്ടാ,People_and_Blogs,positive,0
കോൺഗ്രസ് കഷ്ടം തന്നെ തൃക്കാക്കര കിട്ടിയെന്നു കരുതി അവർ അഹങ്കരിക്കട്ടെ പക്ഷെ ഇതൊരു തുടക്കമാണ്കോൺഗ്രസിന്റെ അവസാനത്തിന്റെ തുടക്കം ലാൽസലാം ,News_and_Politics,negative,0
അടിപൊളി,Film_and_Animation,positive,0
ഇങ്ങനെ റിപീറ്റേഷൻ ഇല്ലാത്ത സിനിമകൾ ഇടൂ,Entertainment,neutral,0
ആ  പിന്നെ  ഒരു കാര്യം  ഈ  ധാരാളം  ചെലവ്  കുറച്ച്  കമ്മി യാക് എന്നിട്ട്  കുറച്ചു  പാവപ്പെട്ട വരെ സഹായിക് പടച്ച വന്  നിന്നെ സഹായികും,Entertainment,neutral,0
അൽഹംദുലില്ലാഹ് ഉസ്താദിന് ഹൈർ ആവട്ടെ കടംവീടി ഹജ്ജ് ചെയ്യാൻ ഭാഗ്യം ഉണ്ടാവാൻ ദുആയിൽ ഉള്പെടുത്തണേ,Education,neutral,0
എന്തിനാണ് നെട്ടിയത് എന്നറിയാൻ കട്ട വെയ്റ്റിംഗ് ,People_and_Blogs,neutral,0
എന്റെയയും നാട് ,Travel_and_Events,neutral,0
അത് പല ആളുകൾക്കും ആ പ്രശ്നം വരുന്നുണ്ട് ,Science_and_Technology,neutral,0
ഒന്നും ആവാൻ പറ്റാത്തതിന്റെ ഒരു കഴപ്പുണ്ടല്ലോ അത് കാണാൻ തന്നെ ഒരു രസാണ് ,Comedy,negative,1
അമൃതം പൊടി പലഹാരം  ആരോഗ്യകരവും രുചികരവും ,People_and_Blogs,positive,0
ദ്രാവിഡ് എന്ന വന്മതിൽ തകർത് വിജയിക്കാൻ  അത്ര എളുപ്പമല്ല ദൈവത്തെയും ദാദയെയും സംരഷിച്ചിരുന്ന ഒരു വന്മതിൽ,Sports,neutral,0
അങ്ങനെ എന്റെയും ദീപാവലി ആശംസകള് ,Entertainment,positive,0
തീർച്ചയായും,Travel_and_Events,neutral,0
എന്റെ വിധി എന്റെ തീരുമാനങ്ങളാണ് ,People_and_Blogs,neutral,0
എന്റെ വാണറാണിഎന്റെ പത്തുസ് ,Entertainment,negative,1
സണ്ണി സാർ എന്തും തുറന്നു പറയാൻ മടി ഇല്ലാത്ത  പ്രഭാഷകൻ ആണ്,Education,positive,0
നല്ല ഒരു അറിവാണ് ഈ ചാനലിൽ നിന്ന് നമുക്ക് കിട്ടിയത് വളരെ നന്ദി,Education,positive,0
അറിയാത്ത ക്രികറ്റ് ഹിസ്റ്ററി അറിയിക്കുന്നതിൽ നന്ദി ,Sports,positive,0
നോക്കു കൂലി ഇപ്പഴും ഉണ്ട്,Film_and_Animation,neutral,0
രാഷ്ട്രിയകാർക്കും ഗവണ്മെന്റ്ജോലിക്കാർക്കും മാത്രമേ ഇപ്പോൾ ജീവിച്ചാൽ മതി മറ്റുള്ളവർ ആന്മഹത്യ ചെയ്യിക്കുക അതാണ് ഇപ്പോൾ നടക്കുന്നത്,News_and_Politics,negative,0
അതുമാത്രമല്ല സ്വന്തം പാപ്പാൻ വെള്ളമടിച്ചു റോഡിൽ കിടന്നപ്പോൾ തുബിയിൽ എടുത്തു സ്വന്തം തറിയിൽ എത്തിച്ചവൻ ആണ് ദേവീദാസൻ,Autos_and_Vehicles,neutral,0
2 വർഷമായി ടിച്ചറെ എനിക്ക് അറിയാം തന്റെ കഴിവിന്റെ പരമാവധി മറ്റുള്ളവരെ സഹായിക്കാൻ ഉള്ള ഒരു മനസ്സിനുടമയാണ് ഇവർ,People_and_Blogs,positive,0
